Battery,FromToID,start,end,duration_months,short_cycle,is_final_cycle,is_startup_ramp
Nabiye 11-23,ABWI103160206603W400,2025-10-01,2026-04-01,7,False,True,False
Nabiye 11-23,ABWI100023506603W400,2022-02-01,2023-04-01,15,False,False,True
Nabiye 11-23,ABWI100023506603W400,2023-05-01,2023-10-01,6,False,False,False
Nabiye 11-23,ABWI100023506603W400,2023-11-01,2024-04-01,6,False,False,False
Nabiye 11-23,ABWI100023506603W400,2024-05-01,2024-07-01,3,True,True,False
Nabiye 11-23,ABWI100043606603W400,2022-02-01,2022-08-01,7,False,False,True
Nabiye 11-23,ABWI100043606603W400,2022-09-01,2023-05-01,9,False,False,False
Nabiye 11-23,ABWI100043606603W400,2023-06-01,2023-10-01,5,True,False,False
Nabiye 11-23,ABWI100043606603W400,2023-11-01,2024-04-01,6,False,False,False
Nabiye 11-23,ABWI100043606603W400,2024-05-01,2024-12-01,8,False,False,False
Nabiye 11-23,ABWI100043606603W400,2025-01-01,2025-04-01,4,True,False,False
Nabiye 11-23,ABWI100043606603W400,2025-05-01,2025-12-01,8,False,False,False
Nabiye 11-23,ABWI100043606603W400,2026-01-01,2026-02-01,2,True,True,False
Nabiye 11-23,ABWI100053106602W400,2022-02-01,2023-06-01,17,False,False,True
Nabiye 11-23,ABWI100053106602W400,2023-07-01,2023-08-01,2,True,True,False
Nabiye 11-23,ABWI100053606603W400,2022-02-01,2022-07-01,6,False,False,True
Nabiye 11-23,ABWI100053606603W400,2022-08-01,2022-12-01,5,True,False,False
Nabiye 11-23,ABWI100053606603W400,2023-01-01,2023-11-01,11,False,False,False
Nabiye 11-23,ABWI100053606603W400,2023-12-01,2024-03-01,4,True,False,False
Nabiye 11-23,ABWI100053606603W400,2024-04-01,2024-11-01,8,False,False,False
Nabiye 11-23,ABWI100053606603W400,2024-12-01,2025-07-01,8,False,False,False
Nabiye 11-23,ABWI100053606603W400,2025-08-01,2025-11-01,4,True,False,False
Nabiye 11-23,ABWI100053606603W400,2025-12-01,2026-06-01,7,False,True,False
Nabiye 11-23,ABWI100063606603W400,2022-02-01,2022-07-01,6,False,False,True
Nabiye 11-23,ABWI100063606603W400,2022-08-01,2022-12-01,5,True,False,False
Nabiye 11-23,ABWI100063606603W400,2023-01-01,2023-09-01,9,False,False,False
Nabiye 11-23,ABWI100063606603W400,2023-10-01,2024-03-01,6,False,False,False
Nabiye 11-23,ABWI100063606603W400,2024-04-01,2024-11-01,8,False,False,False
Nabiye 11-23,ABWI100063606603W400,2024-12-01,2025-05-01,6,False,False,False
